date,rating,sentiment,text
18/01/2022,5,positive,Bagus sekali buat pelayanan nya terimakasih toko tiga putra
17/01/2022,5,negative,"Harganya miring dibanding toko lain,Itemnya jga banyak,salesnya ramah2 ngasih masukan hp yg kita butuhin.Tokonya gede&Bersih."
17/01/2022,5,neutral,Di Tiga putra kawi....pelayanan cepat tanpa ribet....puas dech belanja disini
15/01/2022,5,neutral,"Pilihannya banyak, dan staf nya ramah"
15/01/2022,5,positive,Pelayanan sgt memuaskan
09/01/2022,5,neutral,"Tempatnya strategis, nyaman Pelayanan kepada customer sangat ramah"
08/01/2022,4,positive,Tempatnya enak..parkirnya gratis pelayanan nya juga ramah..harga juga terjangkau pas dpt cash back 200 pula..semog dpt dperrahankan dlm pelayanan customer..
08/01/2022,5,neutral,Pelayanan dan memiat
07/01/2022,5,neutral,Pelayanan nya sangat ramah sekali kak . Tempatnya bagus nyaman sekali besar lagi .
06/01/2022,5,positive,"Pelayanan sangat ramah, tempatnya nyaman, kualitas produk sangat merakyat"
05/01/2022,5,positive,Tempatnya enak luas produk lengkap dan mudah dijangkau. ada grapari dengan pelelayanan yang bagus. Mantaps
04/01/2022,4,neutral,Pelayanan ramah
01/01/2022,5,neutral,Puuaaasss banget deh belanja di tiga putra.banyak pilihan tipe dan merk dan juga tempatnya luas pelayanan nya ramah.
28/12/2021,4,positive,"Lokasi di pusat kota, deket juga dan parkiran luas. Pelayanan ramah, tidak dikerumuni oleh sales-sales di tempat lain (biasanya). HP yang dicari juga ready stock, jika barang lagi tidak ada indent semingguan sudah ada. Overall memuaskan beli gadget di sini. Aman dan ada undian berhadiahnya juga. Semoga dapet"
26/12/2021,5,positive,Pelayananny sangat memuaskan..
24/12/2021,5,positive,"Pelayanan menyenangkan, mbak sales-nya sabar ditanyai macem2. Semoga lebih baik lagi dan lebih murah lagi."
18/12/2021,5,positive,"Pelayanannya bagus banget, semoga tambah sukses ya tiga putra"
15/12/2021,5,positive,"pelayanan ramah, harga merakyatt sukses selalu tiga putra is number on of gadget store"
14/12/2021,5,positive,Pelayanan bagus bingit ciwinyi cakep bingit tempat bersih bingit rapi bingit sejuk dingin kaya kulkas 3 pintu. Pegawai ramah cakep2 cepet nice lah. Goodluck
14/12/2021,5,neutral,Pelayanan ramah tempat nya nyaman
10/12/2021,5,neutral,"Pelayanan baik dan ramah, tempatnya pun juga nyaman jdi betah mau balik lagiii. Keep the good work"
07/12/2021,5,positive,"Uda 3x beli diTiga Putra dan smuanya memuaskan dari segi pelayanan,produknya dan harganya"
06/12/2021,3,neutral,biasa saja
06/12/2021,5,positive,"Tempat beli hp yg recomended, harga oke, sales ramah dan proses gak ribet"
04/12/2021,5,positive,Baguss bangettt.. Pelayanannya juga ramah
02/12/2021,5,negative,Tempat belanja HP dan asesoris paling nyaman di kota malang
02/12/2021,5,neutral,"pelayanan sangat baik, ramah tempatnya juga oke, sangat recommended"
01/12/2021,5,negative,Sudah bagus dan baik dari tempat dan penampilan pegawai... hanya dri segi pelayanan meski sudah bagus tpi ada beberapa hal yg masih harus d tingkatkan...
30/11/2021,5,negative,Sangat membantu khususnya after sales utk pemindahan data dr hp lama
27/11/2021,4,positive,Beli disini memuaskan customer service nya bagus dan bisa mengarahkan ke inginan consumen. Garansinya langsung ke makernya. Good
22/11/2021,5,positive,"Pelayanan memuaskan, tempat representatif... Semoga kedepan tetap dipertahankan bahkan bisa lebih baik lagi"
21/11/2021,5,neutral,Sukses terus . Nanti balik beli HP lg
20/11/2021,5,positive,Recomended banget
20/11/2021,5,neutral,Jossss
20/11/2021,4,negative,"Toko HP yg cukup lengkap di malang, pelayanannya ramah. Bisa kredit juga"
18/11/2021,3,positive,"Harga dan koleksi varian hp nya sama dengan di counter resmi, tapi sayang promonya gak sama, cuma kelebihannya disini macem one stop center segala macem merk hp. Oh ya parkirnya gratis itu mantap!"
15/11/2021,5,positive,"Pelayanan di tiga putra sangat bagus,karyawannya Ramah"",dan kualitas hpnya gak perlu di ragukan pokoknya tiga putra the best lahh☺"
14/11/2021,5,positive,"Belanja di Tiga Putra Kawi lebih terjangkau, pelayanan customer service yang sangat membantu, barang barang yang terbaru udah tersedia juga, dan yang paling penting harganya lebih murah dari toko toko yang ada di malang"
14/11/2021,5,neutral,Tempat nyaman pelayanan ramah..
13/11/2021,5,positive,"Terima kasih atas pelayanan , respon yang Baik barang bagus"
12/11/2021,5,positive,Tempatnya nyaman dan bersih. Pegawainya ramah dan baik pada customer. Variant warna & type handphone pun lengkap. Sukses terus Tiga Putra!
11/11/2021,5,positive,"humble service, good explanation, and spacy parking"
10/11/2021,5,neutral,Cuman bisa bilang ISTIMEWA.
10/11/2021,5,positive,pelayanan bagus bgt ramah murah senyum
10/11/2021,5,neutral,"Pelayanan memuaskan mulai dr dtg sampai pulang. Stafnya ramah, harga murah. Cm tolong diadain program cicilan 0% untuk pembayaran pke CC, soalnya srg ngutang, hahaa..."
09/11/2021,5,positive,"Tmp nya nyaman dan luas, hp yg dijual lengkap, pelayanan bagus dan cepat, saat nunggu dpt teh hangat.. rekomended bgt, sdh langganan beli hp nya sll disini, terbaik deh di kota malang.. tetep dipertahankan ya....dan dibanyakin lg promo2nya ya kak..."
09/11/2021,5,positive,Pelayanan mantap & memuaskan.
09/11/2021,5,positive,"Senang sekali sudah belanja di Tiga Putra Kawi, disambut dan dilayani dengan ramah dan komunikatif. Recommended banget untuk yang cari gadget.. Sukses selalu Tiga Putra Kawi"
07/11/2021,5,positive,"Tempat luas, parkir mobil cukup nyaman, pelayanan ramah & sabar, pilihan hp ada : samsung, oppo, vivo, dll.....pernah beli hp 2 dalam 2 minggu di tempat ini....terima kasih atas pelayanannya..."
07/11/2021,5,negative,"Memuaskan.. harga lebih murah dibanding bbrp counter hp resmi, pelayanan baik dan ramah. Dan bisa bantu pindahkan data kontak,foto,video, aplikasi dari hp lama ke hp baru yg kalo dikerjakan sendiri butuh waktu berhari2/sampe mingguan, ini cuma 1,5jam (data yg dipindahkan juga sangat besar sampe 40GB)."
07/11/2021,5,positive,"100/10, servicee nya mantapp, baik2 banget kakaknya, proses mudah dan cepat"
06/11/2021,5,positive,Pelayanan sangat memuaskan ramah dan barangnya semua oke oke
02/11/2021,3,neutral,"Ngiler hape anyar, hape dewe wes 1 dekade"
31/10/2021,5,positive,Pelayanannya ramah banget.. Penjelasan produk detail dan keren banget.. Harga bersaing dengan toko lain.. di jamin lebih murah.. Sukses selalu
26/10/2021,5,positive,"Pelayanan yang ramah, dan ruang tunggu yg nyaman. Area parkir luas dan free parkir."
19/10/2021,5,positive,"Pelayanannya ramah, tempatnya nyaman,parkir juga mudah dan luas"
19/10/2021,5,positive,Pelayanan sangat puas. Ramah dan sopan. Meskipun banyak nanya mas nya sangat respon hehe..semoga tambah sukses @Tigaputrapasuruanjatim
19/10/2021,5,positive,Barang2nya sangat murah dan juga pelayanan sangat membuat pelanggan ingin kembali
19/10/2021,5,positive,Pelayanan ramah banget... Barang nya juga bagus...
19/10/2021,5,negative,"Pelayanan ramah,santun,tempat bersih harga terjangkau barang jga ok gk ada masalah."
19/10/2021,5,positive,"Terima kasih kepada tiga putra, sudah baik pelayanannya, semoga lebih meningkat, semoga rejekinya lancar semua, Aamiin ☺"
18/10/2021,5,positive,Pelayanan memuaskan Harga OK Barang Original Puaslah belanja d sni
18/10/2021,5,neutral,"Pelayannan ramah dan tempat nyaman , hanya agak panas ga AC"
18/10/2021,5,negative,"Untuk pelayanan sangat ramah dan orang"" Yg di sana juga suka becanda, tempatnya juga enak santai. Untuk pemilihan barangnya juga ada macam"" Tipe per merk hp jadi kita menang pilih, yang mau beli hp recommended bgt di 3 putra ini"
18/10/2021,5,negative,"Pengalaman pribadi, dtg d sambut dengan ramah. Ditanya keperluan ( disini cum terima orang beli hape dan ekosistemnya , klo mau lahiran di sebelahnya) cek hape yg d inginkan trus pilih metode pembayaran kau mau apa kredit bisa, lengkap mau pilih apa ada semua. Pake kk bisa , tunai super bisa sekali. G ada biaya parkir drpd d onoh d prat prit. Sukses selalu tiga putra"
18/10/2021,5,positive,"Area parkir luas, tempatnya luas. Staff nya ramah"
16/10/2021,5,positive,pelayanannya ramah tempatnya luas bagus dan strategis parkiran luas. danhp apapun ada disana.
16/10/2021,5,negative,"Sejauh ini masih menjadi tempat favorit di saat butuh gadget baru. Pelayanan bagus, akses mudah, tempat parkir pun aman dan nyaman."
16/10/2021,5,negative,Tempat dan pelayanan bagus...
16/10/2021,5,positive,"Tempat beli hp, tablet yg nyaman, salesnya ramah dan menguasai produk dgn baik.."
15/10/2021,5,positive,"Untuk saya yang baru pertama kali beli produk di toko Tiga Putra, pelayanannya baik, ramah, tempatnya nyaman, dan secara keseluruhan memuaskan"
15/10/2021,5,negative,Pelayanannya cukup bagus dengan fasilitas yang memadai
13/10/2021,5,positive,Terimakasih ya.... Pelayanannya beli hp d antar kerumah ...hehheeh
13/10/2021,5,negative,"pelayanan ramah, tempat nya juga luas dan cukup lengkap"
12/10/2021,5,neutral,"Lokasi strategis, tempatnya nyaman, barang yg dijual cukup lengkap, pelayanan cukup prima."
10/10/2021,5,positive,"Tempatnya bersih dan luas, ada banyak kursi buat duduk jadi yang nemenin gak capek. pelayanan sangat ramah dan pengecekan barang secara mendetail."
09/10/2021,5,neutral,pertahankan terus ya keramahannya
08/10/2021,5,positive,"Pelayanan Ramah, barang ready stok.. harga bersahabat banyak diskonnya .. sukses selalu ya"
08/10/2021,5,positive,mantapp poll..sukses truss
08/10/2021,5,neutral,Beli hp di Tiga Putra dijamin GK nyesel.pelayananx sangat baik...salesx ramah2...terimakasih Tiga Putra.
07/10/2021,5,positive,"Pelayanannya ramah, tempat bersih dan nyaman. Memuaskan ketika beli disini"
07/10/2021,5,positive,"Tempat yg bersihdan nyaman,customer servis yg sangat membantu dan ramah"
06/10/2021,5,positive,"Pelayanannya baik,, macem 2pilihan, tempat nyaman ...maju dan sukses deh buat Tiga putra dimana pun"
05/10/2021,5,neutral,Murah berkwalitas dan sales ramah
05/10/2021,5,positive,"Pelayanan bagus, ramah, sales ga memaksa beli bgt, pembayaran bisa combine cash dan debut, thanks."
05/10/2021,4,neutral,Pelayanan bagus Salesnya berpengalaman
04/10/2021,5,positive,Miminnya baik banget. Untuk harga lebih miring dari toko sebelah. Tapi produknya ++
04/10/2021,5,positive,Nice dan nyaman....
04/10/2021,5,positive,"Pelayanan super ramah, cepat, penjelasan baik, pembayaran mudah dan harganya terjangkau"
04/10/2021,5,neutral,Langganan beli hp disini
03/10/2021,5,neutral,Pelayanan yang bagus dan karyawannya ramah-ramah
23/09/2021,4,neutral,"Belanja di 3putra seruh, lengkap,oranya rmah"
21/09/2021,5,neutral,Terpercaya dan dijamin original 100%
20/09/2021,5,positive,Alhamdulilah pelayanannya bagus dan memuaskan dan ramah
20/09/2021,5,negative,Tempatnya Ok dan pelayananya sangat baik
19/09/2021,5,positive,Sudah deket rumah..harga murah.selisih sama sebelah..produk g pernah cacat..istimewa dah...
17/09/2021,4,negative,"Tempat luas,pelayan ramah jika ingin beli hp mantapkan dulu hp apa yang ingin di beli kerena anda akan di tawarin hp lain yang tidak anda cari dan itu hal biasa"
16/09/2021,5,neutral,"Service ramah, pelayanan cepat,"
15/09/2021,5,neutral,Sy berlanggana beli dan credit Hp di sini
15/09/2021,5,positive,"Pelayanannya ramah,,,dan enak di ajak konsultasi"
14/09/2021,5,negative,Banyak pilihan playanan ramah ramah
13/09/2021,3,negative,Bagus. Tempatnya gede. Gak semua pegawainya ramah. Khususnya yg cewek
08/09/2021,5,negative,Pelayanan papan atas
07/09/2021,2,negative,"Staf di dalam sih bersahabat, tetapi security/ tukang parkir nya punya attitude issue. Bisa2 nya bilang dgn gak sopan ""Kalau mau drop off jangan lama2!"" Hemmm....kayanya 2 menit aja gak sampe. Kalau yg di dalam mobil gak ditenangin kaya nya bakal di damprat tu satpam. Mau beli hp hati jg sambil kesel jg."
06/09/2021,5,negative,Keren..lengkap..dan SDM nya pinter2 mengenai gadget
01/09/2021,5,positive,"Pelayanan memuaskan, tempat nyaman, parkir luas dan banyak tipe dan merk"
29/08/2021,5,positive,Pelayanan cepat dan efisien. Tempat luas dan nyaman
28/08/2021,5,neutral,Strategis
26/08/2021,5,positive,"Pelayanan memuaskan, tingkatkan."
23/08/2021,5,positive,"Salesnya ramah2, komunikatif juga. berbagai merk ada dan bisa dicoba. Xiaomi, apple, samsung, huawei, oppo, realme, duh masih banyak lagi kyknya. Ada toilet, parkir luas.. ruangannya nyaman. Wifinya kenceng.. Tempat duduk tersedia banyak.. empuk dan nyaman."
15/08/2021,5,positive,Sukaa sekali beli hp dsni.. pelayananya baik dan tempatx luass
15/08/2021,4,neutral,Segala handphone berbagai merk ada....pelayanan ok..
11/08/2021,5,neutral,Siiip
05/08/2021,5,neutral,Sangat recommended
04/08/2021,2,negative,"Tolong kondisikan pegawainya.. Saya mau beli Poco F3, malah dirayu terus untuk ambil reno6.. sampai dikasih informasi yang salah lagi, kasih info jelek tentang Poco... Ya mungkin mereka dapat bonus kl bisa jual reno6,, hehe"
02/08/2021,5,positive,Tempat belanja HP terlengkao dan termuraj di Malang.. Karyawan ramah dan sangat membantu menemukan HP idaman.
31/07/2021,5,negative,"Tempatnya bagus,bersih dan pelayananannya sangat baik"
29/07/2021,5,positive,"Gak pernah beli disini,semoga bisa beli hp baru"
26/07/2021,5,positive,"Pelayanan ramah, harga terjangkau dan barang juga lumayan lengkap."
26/07/2021,5,positive,mau tanya redmi note 10 berapa ya harganya
25/07/2021,5,positive,"Pelayanan nya sangat memuaskan, kakaknya jg ramah❤️"
14/07/2021,5,neutral,baik
11/07/2021,5,neutral,Pelayanan ramah. Dan banyak pilihan .. recomen . Mantap
11/07/2021,5,neutral,"Puas dengan pelayanan tiga putra kawi,tempat dan ruang tunggu nyaman"
22/06/2021,4,negative,Tempat cari hape yg paling variatif.. pelayanannya bagus.. mbak mas nya ramah.. kita diberi info yg detail tentang hape yg akan kita beli.. dan setelah pembelian kita juga di tanyain kendalanya pokok nya mantaabbs
20/06/2021,5,neutral,Kalau beli smartphone ada disini
18/06/2021,5,positive,"Pelayanan ramah, sales cepat tanggap. Tempatnya nyaman. Toko gadget terpercaya."
17/06/2021,5,positive,"Tempat nyaman, harga terjangkau, banyak pilihan gadget, terpercaya, pegawainya ramah, pelayanannya memuaskan. Terimakasih Tiga Putra✨"
15/06/2021,5,positive,Parkir luas n pelayanan nya ramah ...
13/06/2021,5,positive,"Semoga tetap amanah Tiga putra,tambah jaya selalu,semakin maju kedepannya"
13/06/2021,5,positive,Pelayanan nya oke
10/06/2021,5,neutral,Lengkap dan Murah
08/06/2021,5,neutral,beli hp selalu disini
06/06/2021,5,positive,Sangat rekomen untuk membeli smartphone
03/06/2021,5,positive,"Pelayanannya ramah, harga terjangkau, okelah pokoknya"
02/06/2021,5,neutral,Pelayanan sangat ramah
02/06/2021,4,neutral,one of the best gadget store in town
30/05/2021,3,neutral,Tempatnya luas..pelayanan ok
27/05/2021,4,positive,"Nyaman tdk banyak penyunjung, pelayanan ramah"
27/05/2021,5,neutral,"Pelayanan ramah, tempat ok, ruang tunggu di teras lebih ditingkatkan"
26/05/2021,5,neutral,affordable price with excellent service <3
25/05/2021,5,positive,Toko HP yg ngak kalah sama market place bisa tukar tambah lagi pelayanan bagus sekali
23/05/2021,5,negative,Untuk kredit syaratnya apa aja kak ? :)
22/05/2021,5,positive,"Pelayanan ramah , lengkap , dan ada hadiah menarik kalau ada promo menarik !!"
21/05/2021,5,neutral,Pelayanannya bagus saat beli Iphone XR
17/05/2021,5,positive,Toko hp yg relatif lengkap dengan harga relatif murah. Pelayanan baik dan ramah. Semoga tambah sukses dan berkembang.
10/05/2021,5,negative,"pelayanan bagus,,sales nya ramah..dan terbukti toko hape termurah dan terlengkap"
09/05/2021,5,neutral,Pelayanannya okey...
08/05/2021,5,neutral,"Enak belanja disini, pelayanan ramah, tempat nyaman"
08/05/2021,5,negative,"Alhamdulillah pelayanannya sangat ramah, Maaf saya gak bisa berkata-kata. Tp intinya ."
08/05/2021,5,neutral,Tempat oke pelayanan bagus
06/05/2021,5,positive,Good service and can be trusted
03/05/2021,4,positive,Ok mantap
02/05/2021,5,positive,"Beberapa hari yang lalu beli handphone di sini. Pelayanannya bagus. Dari awal masuk store, dilayani dengan ramah. Di sini karyawannya informatif dari mulai harga dan spek dikasih tau dengan friendly sekali. Harga produk di sini juga lumayan murah ketimbang di stores lain. Waktu itu juga stok warna handphone yang aku pengen ga ada di store, tapi karyawannya bersedia ngambil stok di store tiga putra lainthank you"
29/04/2021,5,neutral,Ramah sekali ..pelayanan baguss
27/04/2021,5,neutral,"Mbak selesnya ramah, menerangkan semua tentang spesifik hape Oppo dengan sangat jelas, tempatnya jg nyaman & menerapkan standar protokol kesehatan covid. Harga hapenya jg terbilang lebih murah dibanding yg lain. Hwaiting Kamsahamnida"
26/04/2021,5,positive,Friendly staff and very helpful. Thanks for your services.
25/04/2021,5,neutral,"Very pleasant, very helpful staff and so friendly"
25/04/2021,5,positive,Pelayanan ok.. Barang juga ok... Harga ok juga
22/04/2021,5,positive,"Lokasinya nyaman, pelayanannya juga ramah, informasi yang di berikan terkait kelebihan dan kekurangan gadget juga detail, tempat parkiran luas, banyak pilihan merk gadget dari yang termurah sampai termahal, harga gadget di tiga putra relatif murah di banding toko lain..Di jamiiinnn.."
20/04/2021,5,positive,Karyawan store samsungnya ramah. Thanks mb lia dan rekan2. Nyaman tempatnya
20/04/2021,5,negative,"Pelayanan sangat baik, tempatnya juga bersih tertata rapi."
20/04/2021,5,positive,Pelayanannya bagus banget... Suka deh belanja di tiga putra
19/04/2021,5,positive,"Pelayanan ramah, harganya lumayan miring dan masnya menjelaskan tentang spesifikasinya juga cukup detail dan jelas"
16/04/2021,5,neutral,Pelayanannya ramah dan patut diacungi pelayanan bintang 5 :)
12/04/2021,5,positive,Pelayanan nya ramah dan orang nya juga sopan.. Saya puas banget dengan pelayanan nya..
10/04/2021,5,neutral,"Harganya lumayan miring , Pelayanan ramah , pengecek an barang detail , pegawai cekatan , Lengkap juga pilihan hpnya .. Sama banyak tester hp2 tertentu jadi customer bisa membedakan Qualitasnya .. Cuma Realme aja kemarin yg gaada kak jadi Gak bisa lihat2 kameranya .. Intinya Smua perfect Apalagi sama pelayanannya Bagusss ✨"
10/04/2021,4,positive,Pelayananya cukup baik dan memuaskan.. Semoga makin banyak diskonya
08/04/2021,5,negative,"Pelayanan ramah, ga pelit info stock, cepet tanggap :)"
08/04/2021,5,positive,"Pelayanan nya ramah, memuaskan, enak d ajak konsultasi, sabar ngasih saran nya,, seluruh keluarga, percaya beli di tiga putra kawi,"
06/04/2021,5,neutral,Selama saya beli disini sangat memuaskan
03/04/2021,5,positive,Pelayanannya bagus.harganya lebih murah.udh itu aja
01/04/2021,5,negative,"Pelayanan bagus, ramah, tempat bersih dan strategis"
30/03/2021,5,positive,Pelayanannya sangat memuaskan .
30/03/2021,5,neutral,Seller ramah dan tempat nyaman.
30/03/2021,5,positive,"dari dulu Tiga Putra pelayanannya always TOP, ramah, eh min banyakin dunk asesoris HP nya."
29/03/2021,5,positive,"Sy puas blnj di tiga putra, smg kedepannya smkn sukses, untuk pelayanannya ramah & tempatnya nyaman"
29/03/2021,5,positive,tempat nyaman..pelayanan cepat n ramah..servis sales yg OK banget.
24/03/2021,5,positive,"Pelayanan memuaskan,... harga berani bersaing,... kualitas tetap terjaga... Terima kasih"
24/03/2021,5,positive,"Tempatnya bagus dan nyaman, tidak berdesakan sehingga lebih leluasa dan bisa jaga jarak, parkir sangat luas, pelayanan pegawai sangat baik, produk lengkap.."
23/03/2021,5,neutral,Pelayanan Bagus
23/03/2021,5,positive,"Puas banget belanja di tiga putra... Tempatnya nyaman, pelayanannya ramah dan baik bgt, harganya juga ter the best Thanks tiga putra, rekomended bgt"
23/03/2021,5,positive,Beli hp di Tiga Putra selalu kebagian stock walaupun itu dimana dimana lagi ghoib. Pelayanannya juga mantap dan harganya pasti lebih murah
22/03/2021,5,positive,Mantap servicenya
22/03/2021,5,neutral,Recommended Store HP
21/03/2021,5,positive,Pelayananya bagus...pegawainya ramah...hrg luamayan murah di banding toko lain...sering2 kasi promo y..sukses trus deh buat tiga putra
21/03/2021,5,positive,"Salesnya di Tiga Putra baik dan ramah Tempatnya bagus, barangnya oke dan harganya terjangkau, pelayanan cepat"
21/03/2021,5,positive,Pelayananx sngat memuaskan n karyawan x ramah2..
20/03/2021,5,neutral,"Tempatnya luas dan bersih, pelayanannya cepat dan ramah"
19/03/2021,5,neutral,"Pelayanan ramah, jelas dan cepat. Tempat nyaman dan rapi"
19/03/2021,5,positive,"Sales are very kind,friendly,and polite The goods are very very good and very very satisfying❤❤❤❤❤❤❤❤❤❤❤❤❤❤"
19/03/2021,4,positive,Puas bnget pkek hp baru ini karena spek nya yg sangat memenuhi kebutuhan saya dan kebetulan wrnanya jg pas bnget fav sya dan pelayanannya juga sangat memuaskan bngt .... dan hargnya jg grosir bngett lohhh .. recomend bngt bli di tiga putra itu heheh
19/03/2021,4,negative,"Bagus sih, tapi sempet kosong untuk HP yang ingin di beli. Pelayanan juga ramah."
17/03/2021,5,neutral,"Pelayanan service nya baik dan ramah, barangnya juga bagus serta tidak ada kendala."
17/03/2021,4,positive,Hp yg dicari lengkap mulai harga ratusan ribu smpe puluhan juta. Mas dan mbak nya juga ramah2
16/03/2021,4,neutral,"Tempatnya nyaman, cocok buat cari hp baru"
15/03/2021,5,neutral,Pelayanan responsif barang original
14/03/2021,5,positive,"Tempat favorit kalo beli HP di Kota Malang Tempatnya luas banget, parkir mobil gratis pelayanannya super gercep Tips nya, kalo mau beli hp, tentukan dulu range budget harganya berapa yang dimau, terus pas nyampe tiga putra tinggal bilang aja berapa budgetnya, nanti bakal dikasi banyak pilihan beserta kelebihan dan kekurangan setiap merek yg ada di sana Enak kan? Pelayanannya juga oke banget, cepet, harga juga passs, pokoknya no tipu tipu lah yaaaaa Pilihan variasi brandnya juga banyaaakk Cussss laah ada garansi jugaaaa"
14/03/2021,5,positive,"Pelayanan ramah dan jelas terkait fitur smartphone, tempat juga asik, parkir luas dan gratis"
13/03/2021,1,negative,"Sangat menyesal beli hp didua putra..bru beli belum aq pake 2 hari ..dicek disana ngak ada kesalahan..aq bawa pulang aq taruh lemari aq hidupin keluar garis garis..layar kedip2..aq bawa ke toko dua putra lagi dikawi aq coba tanyakan disuruh bawa ke mog ..yg saya sesalkan itu hp baru masak mau di servis dibongkar...kan baru bisakan diganti hp baru,,jadi pelangan senang..sangat menyesal saya sebagai custamer ..krna saya jauh jauh dri desa cma pengen buat anak baggia belikan hp baru buat sekolah meski promo ..krna promo itulah saya tertarik...tapi itu hp udah aq buang dijln buat apa jga hp baru tapi rusak..barang rusak jangan dijual..buat direktur dua putra mohon maaf kata2 saya seperti ini krna saya sangat kecewa...sangat kecewa// .....### maaf bosku data ku lengkap..klau mau bantu knapa ngak pas aq disana pas aq bawa hpnya..knap bru sekarang di jawap...knapa waktu disana jawapanya seperti itu..seharusnya kan langsung ditangani..hp jga kondisi utuh...krna sjrng hpnya sudah aq lempar dijalan tinggal dusboknya aja dirmh krna kesal buat apa jga aq bilang..aq jga sempat di wa..tapi di wa..masak tulisanya ."".apa maksudnya "" ..kata2nya gak sepatuutnya.buat apa jga aq balas...buat saya uang itu berharga meski sedikit..krna saya carinya jga susah ..."
13/03/2021,1,neutral,Sangat mengecewakan pelayananya
09/03/2021,5,neutral,Pelayanannya sangat ramah dan tempat juga nyaman .
08/03/2021,5,positive,"Good service, fast, friendly, hopefully the customer is satisfied"
07/03/2021,4,positive,"Pusat penjualan HP , tempat luas bersih dan nyaman, harga bersaing."
07/03/2021,5,positive,Promonya mantap
07/03/2021,5,positive,Service dan pelayanan sales oke banget. Proses cepat.
05/03/2021,5,positive,1. sangat puas sama pelayanannya 2. expert sekali ttg product knowledgenya 3. simulasinya juga detail 4. mantapp pokoknya keren tokonya
03/03/2021,5,positive,"Pelayanan cepat ramah harga terjangkau dan nikmati banyak diskon nya, anda takut tidak punya hp baru karna kalah sama kebutuhan, ajukan saja credit di tiga putra bunga rendah dan bergaransi resmi"
03/03/2021,5,positive,"Saya suka belanja di tiga putra karena yg pertama nyaman tempatnya, kedua costumer nya ramah dan baik bisa membantu segala proses yg dibutuhkan pembeli, dan ketiga harga miring dan semua HP yg mau diinginkan ada disana... Semoga kedepannya lebih baik lagi dan meningkatkan adanya promo menarik lain nya☺☺"
02/03/2021,5,positive,Pegawainya ramah2 jadi bikin betah
02/03/2021,5,neutral,"pelayanan nya ramah, teruntuk mba fatma"
28/02/2021,5,positive,Harga murah se malang raya.. Pegawainya ramah2
28/02/2021,5,positive,"Kualitas barang oke, Mantapp pelayanan.."
26/02/2021,5,positive,"Harga sangat bersaing, dan ramah Tambah sukses"
25/02/2021,2,positive,"Untuk produk yg dijual cukup memuaskan, tp sayang utk servis dari penjual (terutama Mog) sangat mengesalkan, krn setelah transaksi hanya dijelaskan sekilas & sy harus utak atik fitur2 hp sendiri di rumah, jadi mohon diperhatikan utk kepuasan pelanggan, jgn hanya asal jual & target terpenuhi, trmksh. ."
23/02/2021,5,positive,"top service, super careful people! super recommend"
22/02/2021,5,positive,Pelayanan sangat bagus tetap jaya dan sukses tiga putra
22/02/2021,5,positive,Pelayanan oke...tempat belanja aman dan nyaman..sukses selalu buat tiga putra.
22/02/2021,5,positive,Recommended banyak diskon yang pastinya harga dan kualitas bisa di adu .. Pelayanan ramah kalii Trims kak..
22/02/2021,5,positive,Pelayanan lumayan oke. Dijelaskan banyak perbandingan brand A B C D
20/02/2021,5,positive,Harga bersaing dan lengkap
20/02/2021,5,positive,Lengkap..harga bersaing
20/02/2021,5,positive,Saya sudah yang ke 3 kalinya transaksi di tiga putra .☺️ Pelayanannya memuaskan Selesnya juga sangat ramah ☺️ Terimakasih ☺️
19/02/2021,5,negative,"Sales ramah, barang terjamin bagus g ada kendala"
19/02/2021,5,neutral,Tempatnya Bagus.... Barang oke.... Sales udah memuaskan kan..... Sayang ruang tunggu konsumen nya belum tersedia air mineral.... Itu azha seh....
19/02/2021,5,neutral,Pelayan baik dan ramah
17/02/2021,5,neutral,"Sales counter nya ramah, produk yang akan dibeli dijelaskan dengan baik, ga salah langganan beli hp disini.."
16/02/2021,5,neutral,"Semua oke , pelayananx cepat, salesx ramah dan sangat membantu.. tiap beli hp baru pasti d tiga putra"
16/02/2021,5,positive,"Knowledge produk sales bagus, mampu mengedukasi castamer dengan baik. Pelayanan excellent servis."
16/02/2021,4,negative,"Menarik hanya pemasangan gorilla glass ny kurang sempurna,,,masih ada kanan kiri atas bawah yg masih kebuka dikit"
15/02/2021,5,positive,Pelayanannya sigap dan ramah. Great!
13/02/2021,5,positive,Terimakasih tiga putra....
13/02/2021,5,positive,Pelayanannya baik dan harga nya ramah di kantong dan sesuai dengan kualitas produknya
12/02/2021,5,neutral,Harganya relatif murah pelayanannya cukup ramah
12/02/2021,5,positive,"Standnya bagus, ada tempat duduknya juga, desain stannya jg bagus, nyaman pokoknya disini salesnya jg ramah, jelasinnya baik banget, sabar banget dibombardir pertanyaan✌️ prosesnya jg cepat, free acc hp kemarinPelayanannya memuaskan pokoknya"
12/02/2021,5,positive,"Tokonya bagus, parkir luas, barang cukup komplit, sales bisa menjelaskan barang dengan baik"
12/02/2021,5,positive,pelayanan ramah dan cepat. harga dijamin lebih murah tapi kualitas dijamin 100%. tempatnya pun makin luas sekarang. manteb deh kalau kesini..
12/02/2021,5,positive,Sales ramah dan sabar memberikan penjelasan tentang produk hp
11/02/2021,5,neutral,pelayanan terbaik
11/02/2021,5,positive,"Trimakasih tiga putra, pelayanann anda sangat baik ,barang pun bagus"
