date,rating,text,sentiment
06/01/2022,5,"Pelayanan sangat ramah, tempatnya nyaman, kualitas produk sangat merakyat",positive
05/01/2022,5,Tempatnya enak luas produk lengkap dan mudah dijangkau. ada grapari dengan pelelayanan yang bagus. Mantaps,positive
04/01/2022,4,Pelayanan ramah,positive
01/01/2022,5,Puuaaasss banget deh belanja di tiga putra.banyak pilihan tipe dan merk dan juga tempatnya luas pelayanan nya ramah.,positive
28/12/2021,4,"Lokasi di pusat kota, deket juga dan parkiran luas. Pelayanan ramah, tidak dikerumuni oleh sales-sales di tempat lain (biasanya). HP yang dicari juga ready stock, jika barang lagi tidak ada indent semingguan sudah ada. Overall memuaskan beli gadget di sini. Aman dan ada undian berhadiahnya juga. Semoga dapet",positive
26/12/2021,5,Pelayananny sangat memuaskan..,positive
24/12/2021,5,"Pelayanan menyenangkan, mbak sales-nya sabar ditanyai macem2. Semoga lebih baik lagi dan lebih murah lagi.",positive
18/12/2021,5,"Pelayanannya bagus banget, semoga tambah sukses ya tiga putra",positive
15/12/2021,5,"pelayanan ramah, harga merakyatt sukses selalu tiga putra is number on of gadget store",positive
14/12/2021,5,Pelayanan bagus bingit ciwinyi cakep bingit tempat bersih bingit rapi bingit sejuk dingin kaya kulkas 3 pintu. Pegawai ramah cakep2 cepet nice lah. Goodluck,positive
14/12/2021,5,Pelayanan ramah tempat nya nyaman,positive
10/12/2021,5,"Pelayanan baik dan ramah, tempatnya pun juga nyaman jdi betah mau balik lagiii. Keep the good work",positive
07/12/2021,5,"Uda 3x beli diTiga Putra dan smuanya memuaskan dari segi pelayanan,produknya dan harganya",positive
06/12/2021,3,biasa saja,positive
06/12/2021,5,"Tempat beli hp yg recomended, harga oke, sales ramah dan proses gak ribet",positive
04/12/2021,5,Baguss bangettt.. Pelayanannya juga ramah,positive
02/12/2021,5,Tempat belanja HP dan asesoris paling nyaman di kota malang,negative
02/12/2021,5,"pelayanan sangat baik, ramah tempatnya juga oke, sangat recommended",positive
01/12/2021,5,Sudah bagus dan baik dari tempat dan penampilan pegawai... hanya dri segi pelayanan meski sudah bagus tpi ada beberapa hal yg masih harus d tingkatkan...,negative
30/11/2021,5,Sangat membantu khususnya after sales utk pemindahan data dr hp lama,negative
27/11/2021,4,Beli disini memuaskan customer service nya bagus dan bisa mengarahkan ke inginan consumen. Garansinya langsung ke makernya. Good,positive
22/11/2021,5,"Pelayanan memuaskan, tempat representatif... Semoga kedepan tetap dipertahankan bahkan bisa lebih baik lagi",positive
21/11/2021,5,Sukses terus . Nanti balik beli HP lg,positive
20/11/2021,5,Recomended banget,positive
20/11/2021,5,Jossss,positive
20/11/2021,4,"Toko HP yg cukup lengkap di malang, pelayanannya ramah. Bisa kredit juga",negative
18/11/2021,3,"Harga dan koleksi varian hp nya sama dengan di counter resmi, tapi sayang promonya gak sama, cuma kelebihannya disini macem one stop center segala macem merk hp. Oh ya parkirnya gratis itu mantap!",positive
15/11/2021,5,"Pelayanan di tiga putra sangat bagus,karyawannya Ramah"",dan kualitas hpnya gak perlu di ragukan pokoknya tiga putra the best lahh☺",positive
14/11/2021,5,"Belanja di Tiga Putra Kawi lebih terjangkau, pelayanan customer service yang sangat membantu, barang barang yang terbaru udah tersedia juga, dan yang paling penting harganya lebih murah dari toko toko yang ada di malang",positive
14/11/2021,5,Tempat nyaman pelayanan ramah..,positive
13/11/2021,5,"Terima kasih atas pelayanan , respon yang Baik barang bagus",positive
12/11/2021,5,Tempatnya nyaman dan bersih. Pegawainya ramah dan baik pada customer. Variant warna & type handphone pun lengkap. Sukses terus Tiga Putra!,positive
11/11/2021,5,"humble service, good explanation, and spacy parking",positive
10/11/2021,5,Cuman bisa bilang ISTIMEWA.,positive
10/11/2021,5,pelayanan bagus bgt ramah murah senyum,positive
10/11/2021,5,"Pelayanan memuaskan mulai dr dtg sampai pulang. Stafnya ramah, harga murah. Cm tolong diadain program cicilan 0% untuk pembayaran pke CC, soalnya srg ngutang, hahaa...",positive
09/11/2021,5,"Tmp nya nyaman dan luas, hp yg dijual lengkap, pelayanan bagus dan cepat, saat nunggu dpt teh hangat.. rekomended bgt, sdh langganan beli hp nya sll disini, terbaik deh di kota malang.. tetep dipertahankan ya....dan dibanyakin lg promo2nya ya kak...",positive
09/11/2021,5,Pelayanan mantap & memuaskan.,positive
09/11/2021,5,"Senang sekali sudah belanja di Tiga Putra Kawi, disambut dan dilayani dengan ramah dan komunikatif. Recommended banget untuk yang cari gadget.. Sukses selalu Tiga Putra Kawi",positive
07/11/2021,5,"Tempat luas, parkir mobil cukup nyaman, pelayanan ramah & sabar, pilihan hp ada : samsung, oppo, vivo, dll.....pernah beli hp 2 dalam 2 minggu di tempat ini....terima kasih atas pelayanannya...",positive
07/11/2021,5,"Memuaskan.. harga lebih murah dibanding bbrp counter hp resmi, pelayanan baik dan ramah. Dan bisa bantu pindahkan data kontak,foto,video, aplikasi dari hp lama ke hp baru yg kalo dikerjakan sendiri butuh waktu berhari2/sampe mingguan, ini cuma 1,5jam (data yg dipindahkan juga sangat besar sampe 40GB).",negative
07/11/2021,5,"100/10, servicee nya mantapp, baik2 banget kakaknya, proses mudah dan cepat",positive
06/11/2021,5,Pelayanan sangat memuaskan ramah dan barangnya semua oke oke,positive
02/11/2021,3,"Ngiler hape anyar, hape dewe wes 1 dekade",positive
31/10/2021,5,Pelayanannya ramah banget.. Penjelasan produk detail dan keren banget.. Harga bersaing dengan toko lain.. di jamin lebih murah.. Sukses selalu,positive
26/10/2021,5,"Pelayanan yang ramah, dan ruang tunggu yg nyaman. Area parkir luas dan free parkir.",positive
19/10/2021,5,"Pelayanannya ramah, tempatnya nyaman,parkir juga mudah dan luas",positive
19/10/2021,5,Pelayanan sangat puas. Ramah dan sopan. Meskipun banyak nanya mas nya sangat respon hehe..semoga tambah sukses @Tigaputrapasuruanjatim,positive
19/10/2021,5,Barang2nya sangat murah dan juga pelayanan sangat membuat pelanggan ingin kembali,positive
19/10/2021,5,Pelayanan ramah banget... Barang nya juga bagus...,positive
19/10/2021,5,"Pelayanan ramah,santun,tempat bersih harga terjangkau barang jga ok gk ada masalah.",negative
19/10/2021,5,"Terima kasih kepada tiga putra, sudah baik pelayanannya, semoga lebih meningkat, semoga rejekinya lancar semua, Aamiin ☺",positive
18/10/2021,5,Pelayanan memuaskan Harga OK Barang Original Puaslah belanja d sni,positive
18/10/2021,5,"Pelayannan ramah dan tempat nyaman , hanya agak panas ga AC",positive
18/10/2021,5,"Untuk pelayanan sangat ramah dan orang"" Yg di sana juga suka becanda, tempatnya juga enak santai. Untuk pemilihan barangnya juga ada macam"" Tipe per merk hp jadi kita menang pilih, yang mau beli hp recommended bgt di 3 putra ini",negative
18/10/2021,5,"Pengalaman pribadi, dtg d sambut dengan ramah. Ditanya keperluan ( disini cum terima orang beli hape dan ekosistemnya , klo mau lahiran di sebelahnya) cek hape yg d inginkan trus pilih metode pembayaran kau mau apa kredit bisa, lengkap mau pilih apa ada semua. Pake kk bisa , tunai super bisa sekali. G ada biaya parkir drpd d onoh d prat prit. Sukses selalu tiga putra",negative
18/10/2021,5,"Area parkir luas, tempatnya luas. Staff nya ramah",positive
16/10/2021,5,pelayanannya ramah tempatnya luas bagus dan strategis parkiran luas. danhp apapun ada disana.,positive
16/10/2021,5,"Sejauh ini masih menjadi tempat favorit di saat butuh gadget baru. Pelayanan bagus, akses mudah, tempat parkir pun aman dan nyaman.",negative
16/10/2021,5,Tempat dan pelayanan bagus...,negative
16/10/2021,5,"Tempat beli hp, tablet yg nyaman, salesnya ramah dan menguasai produk dgn baik..",positive
15/10/2021,5,"Untuk saya yang baru pertama kali beli produk di toko Tiga Putra, pelayanannya baik, ramah, tempatnya nyaman, dan secara keseluruhan memuaskan",positive
15/10/2021,5,Pelayanannya cukup bagus dengan fasilitas yang memadai,negative
13/10/2021,5,Terimakasih ya.... Pelayanannya beli hp d antar kerumah ...hehheeh,positive
13/10/2021,5,"pelayanan ramah, tempat nya juga luas dan cukup lengkap",negative
12/10/2021,5,"Lokasi strategis, tempatnya nyaman, barang yg dijual cukup lengkap, pelayanan cukup prima.",negative
10/10/2021,5,"Tempatnya bersih dan luas, ada banyak kursi buat duduk jadi yang nemenin gak capek. pelayanan sangat ramah dan pengecekan barang secara mendetail.",positive
09/10/2021,5,pertahankan terus ya keramahannya,positive
08/10/2021,5,"Pelayanan Ramah, barang ready stok.. harga bersahabat banyak diskonnya .. sukses selalu ya",positive
08/10/2021,5,mantapp poll..sukses truss,positive
08/10/2021,5,Beli hp di Tiga Putra dijamin GK nyesel.pelayananx sangat baik...salesx ramah2...terimakasih Tiga Putra.,positive
07/10/2021,5,"Pelayanannya ramah, tempat bersih dan nyaman. Memuaskan ketika beli disini",positive
07/10/2021,5,"Tempat yg bersihdan nyaman,customer servis yg sangat membantu dan ramah",positive
06/10/2021,5,"Pelayanannya baik,, macem 2pilihan, tempat nyaman ...maju dan sukses deh buat Tiga putra dimana pun",positive
05/10/2021,5,Murah berkwalitas dan sales ramah,positive
05/10/2021,5,"Pelayanan bagus, ramah, sales ga memaksa beli bgt, pembayaran bisa combine cash dan debut, thanks.",positive
05/10/2021,4,Pelayanan bagus Salesnya berpengalaman,positive
04/10/2021,5,Miminnya baik banget. Untuk harga lebih miring dari toko sebelah. Tapi produknya ++,positive
04/10/2021,5,Nice dan nyaman....,positive
04/10/2021,5,"Pelayanan super ramah, cepat, penjelasan baik, pembayaran mudah dan harganya terjangkau",positive
04/10/2021,5,Langganan beli hp disini,positive
03/10/2021,5,Pelayanan yang bagus dan karyawannya ramah-ramah,positive
23/09/2021,4,"Belanja di 3putra seruh, lengkap,oranya rmah",positive
21/09/2021,5,Terpercaya dan dijamin original 100%,positive
20/09/2021,5,Alhamdulilah pelayanannya bagus dan memuaskan dan ramah,positive
20/09/2021,5,Tempatnya Ok dan pelayananya sangat baik,negative
19/09/2021,5,Sudah deket rumah..harga murah.selisih sama sebelah..produk g pernah cacat..istimewa dah...,positive
17/09/2021,4,"Tempat luas,pelayan ramah jika ingin beli hp mantapkan dulu hp apa yang ingin di beli kerena anda akan di tawarin hp lain yang tidak anda cari dan itu hal biasa",negative
16/09/2021,5,"Service ramah, pelayanan cepat,",positive
15/09/2021,5,Sy berlanggana beli dan credit Hp di sini,positive
15/09/2021,5,"Pelayanannya ramah,,,dan enak di ajak konsultasi",positive
14/09/2021,5,Banyak pilihan playanan ramah ramah,negative
13/09/2021,3,Bagus. Tempatnya gede. Gak semua pegawainya ramah. Khususnya yg cewek,negative
08/09/2021,5,Pelayanan papan atas,positive
07/09/2021,2,"Staf di dalam sih bersahabat, tetapi security/ tukang parkir nya punya attitude issue. Bisa2 nya bilang dgn gak sopan ""Kalau mau drop off jangan lama2!"" Hemmm....kayanya 2 menit aja gak sampe. Kalau yg di dalam mobil gak ditenangin kaya nya bakal di damprat tu satpam. Mau beli hp hati jg sambil kesel jg.",negative
06/09/2021,5,Keren..lengkap..dan SDM nya pinter2 mengenai gadget,negative
01/09/2021,5,"Pelayanan memuaskan, tempat nyaman, parkir luas dan banyak tipe dan merk",positive
29/08/2021,5,Pelayanan cepat dan efisien. Tempat luas dan nyaman,positive
28/08/2021,5,Strategis,negative
26/08/2021,5,"Pelayanan memuaskan, tingkatkan.",positive
23/08/2021,5,"Salesnya ramah2, komunikatif juga. berbagai merk ada dan bisa dicoba. Xiaomi, apple, samsung, huawei, oppo, realme, duh masih banyak lagi kyknya. Ada toilet, parkir luas.. ruangannya nyaman. Wifinya kenceng.. Tempat duduk tersedia banyak.. empuk dan nyaman.",positive
15/08/2021,5,Sukaa sekali beli hp dsni.. pelayananya baik dan tempatx luass,positive
15/08/2021,4,Segala handphone berbagai merk ada....pelayanan ok..,positive
11/08/2021,5,Siiip,positive
05/08/2021,5,Sangat recommended,positive
04/08/2021,2,"Tolong kondisikan pegawainya.. Saya mau beli Poco F3, malah dirayu terus untuk ambil reno6.. sampai dikasih informasi yang salah lagi, kasih info jelek tentang Poco... Ya mungkin mereka dapat bonus kl bisa jual reno6,, hehe",negative
02/08/2021,5,Tempat belanja HP terlengkao dan termuraj di Malang.. Karyawan ramah dan sangat membantu menemukan HP idaman.,positive
31/07/2021,5,"Tempatnya bagus,bersih dan pelayananannya sangat baik",negative
29/07/2021,5,"Gak pernah beli disini,semoga bisa beli hp baru",positive
26/07/2021,5,"Pelayanan ramah, harga terjangkau dan barang juga lumayan lengkap.",positive
26/07/2021,5,mau tanya redmi note 10 berapa ya harganya,positive
25/07/2021,5,"Pelayanan nya sangat memuaskan, kakaknya jg ramah❤️",positive
14/07/2021,5,baik,positive
11/07/2021,5,Pelayanan ramah. Dan banyak pilihan .. recomen . Mantap,positive
11/07/2021,5,"Puas dengan pelayanan tiga putra kawi,tempat dan ruang tunggu nyaman",positive
22/06/2021,4,Tempat cari hape yg paling variatif.. pelayanannya bagus.. mbak mas nya ramah.. kita diberi info yg detail tentang hape yg akan kita beli.. dan setelah pembelian kita juga di tanyain kendalanya pokok nya mantaabbs,negative
20/06/2021,5,Kalau beli smartphone ada disini,positive
18/06/2021,5,"Pelayanan ramah, sales cepat tanggap. Tempatnya nyaman. Toko gadget terpercaya.",positive
17/06/2021,5,"Tempat nyaman, harga terjangkau, banyak pilihan gadget, terpercaya, pegawainya ramah, pelayanannya memuaskan. Terimakasih Tiga Putra✨",positive
15/06/2021,5,Parkir luas n pelayanan nya ramah ...,positive
13/06/2021,5,"Semoga tetap amanah Tiga putra,tambah jaya selalu,semakin maju kedepannya",positive
13/06/2021,5,Pelayanan nya oke,positive
10/06/2021,5,Lengkap dan Murah,positive
08/06/2021,5,beli hp selalu disini,positive
06/06/2021,5,Sangat rekomen untuk membeli smartphone,positive
03/06/2021,5,"Pelayanannya ramah, harga terjangkau, okelah pokoknya",positive
02/06/2021,5,Pelayanan sangat ramah,positive
02/06/2021,4,one of the best gadget store in town,positive
30/05/2021,3,Tempatnya luas..pelayanan ok,positive
27/05/2021,4,"Nyaman tdk banyak penyunjung, pelayanan ramah",positive
27/05/2021,5,"Pelayanan ramah, tempat ok, ruang tunggu di teras lebih ditingkatkan",positive
26/05/2021,5,affordable price with excellent service <3,positive
25/05/2021,5,Toko HP yg ngak kalah sama market place bisa tukar tambah lagi pelayanan bagus sekali,positive
23/05/2021,5,Untuk kredit syaratnya apa aja kak ? :),negative
22/05/2021,5,"Pelayanan ramah , lengkap , dan ada hadiah menarik kalau ada promo menarik !!",positive
21/05/2021,5,Pelayanannya bagus saat beli Iphone XR,positive
17/05/2021,5,Toko hp yg relatif lengkap dengan harga relatif murah. Pelayanan baik dan ramah. Semoga tambah sukses dan berkembang.,positive
10/05/2021,5,"pelayanan bagus,,sales nya ramah..dan terbukti toko hape termurah dan terlengkap",negative
09/05/2021,5,Pelayanannya okey...,positive
08/05/2021,5,"Enak belanja disini, pelayanan ramah, tempat nyaman",positive
08/05/2021,5,"Alhamdulillah pelayanannya sangat ramah, Maaf saya gak bisa berkata-kata. Tp intinya .",negative
08/05/2021,5,Tempat oke pelayanan bagus,positive
06/05/2021,5,Good service and can be trusted,positive
03/05/2021,4,Ok mantap,positive
02/05/2021,5,"Beberapa hari yang lalu beli handphone di sini. Pelayanannya bagus. Dari awal masuk store, dilayani dengan ramah. Di sini karyawannya informatif dari mulai harga dan spek dikasih tau dengan friendly sekali. Harga produk di sini juga lumayan murah ketimbang di stores lain. Waktu itu juga stok warna handphone yang aku pengen ga ada di store, tapi karyawannya bersedia ngambil stok di store tiga putra lainthank you",positive
29/04/2021,5,Ramah sekali ..pelayanan baguss,positive
27/04/2021,5,"Mbak selesnya ramah, menerangkan semua tentang spesifik hape Oppo dengan sangat jelas, tempatnya jg nyaman & menerapkan standar protokol kesehatan covid. Harga hapenya jg terbilang lebih murah dibanding yg lain. Hwaiting Kamsahamnida",positive
26/04/2021,5,Friendly staff and very helpful. Thanks for your services.,positive
25/04/2021,5,"Very pleasant, very helpful staff and so friendly",positive
25/04/2021,5,Pelayanan ok.. Barang juga ok... Harga ok juga,positive
22/04/2021,5,"Lokasinya nyaman, pelayanannya juga ramah, informasi yang di berikan terkait kelebihan dan kekurangan gadget juga detail, tempat parkiran luas, banyak pilihan merk gadget dari yang termurah sampai termahal, harga gadget di tiga putra relatif murah di banding toko lain..Di jamiiinnn..",positive
20/04/2021,5,Karyawan store samsungnya ramah. Thanks mb lia dan rekan2. Nyaman tempatnya,positive
20/04/2021,5,"Pelayanan sangat baik, tempatnya juga bersih tertata rapi.",negative
20/04/2021,5,Pelayanannya bagus banget... Suka deh belanja di tiga putra,positive
19/04/2021,5,"Pelayanan ramah, harganya lumayan miring dan masnya menjelaskan tentang spesifikasinya juga cukup detail dan jelas",positive
16/04/2021,5,Pelayanannya ramah dan patut diacungi pelayanan bintang 5 :),positive
12/04/2021,5,Pelayanan nya ramah dan orang nya juga sopan.. Saya puas banget dengan pelayanan nya..,positive
10/04/2021,5,"Harganya lumayan miring , Pelayanan ramah , pengecek an barang detail , pegawai cekatan , Lengkap juga pilihan hpnya .. Sama banyak tester hp2 tertentu jadi customer bisa membedakan Qualitasnya .. Cuma Realme aja kemarin yg gaada kak jadi Gak bisa lihat2 kameranya .. Intinya Smua perfect Apalagi sama pelayanannya Bagusss ✨",negative
10/04/2021,4,Pelayananya cukup baik dan memuaskan.. Semoga makin banyak diskonya,positive
08/04/2021,5,"Pelayanan ramah, ga pelit info stock, cepet tanggap :)",positive
08/04/2021,5,"Pelayanan nya ramah, memuaskan, enak d ajak konsultasi, sabar ngasih saran nya,, seluruh keluarga, percaya beli di tiga putra kawi,",positive
06/04/2021,5,Selama saya beli disini sangat memuaskan,positive
03/04/2021,5,Pelayanannya bagus.harganya lebih murah.udh itu aja,positive
01/04/2021,5,"Pelayanan bagus, ramah, tempat bersih dan strategis",negative
30/03/2021,5,Pelayanannya sangat memuaskan .,positive
30/03/2021,5,Seller ramah dan tempat nyaman.,positive
30/03/2021,5,"dari dulu Tiga Putra pelayanannya always TOP, ramah, eh min banyakin dunk asesoris HP nya.",positive
29/03/2021,5,"Sy puas blnj di tiga putra, smg kedepannya smkn sukses, untuk pelayanannya ramah & tempatnya nyaman",positive
29/03/2021,5,tempat nyaman..pelayanan cepat n ramah..servis sales yg OK banget.,positive
24/03/2021,5,"Pelayanan memuaskan,... harga berani bersaing,... kualitas tetap terjaga... Terima kasih",positive
24/03/2021,5,"Tempatnya bagus dan nyaman, tidak berdesakan sehingga lebih leluasa dan bisa jaga jarak, parkir sangat luas, pelayanan pegawai sangat baik, produk lengkap..",positive
23/03/2021,5,Pelayanan Bagus,positive
23/03/2021,5,"Puas banget belanja di tiga putra... Tempatnya nyaman, pelayanannya ramah dan baik bgt, harganya juga ter the best Thanks tiga putra, rekomended bgt",positive
23/03/2021,5,Beli hp di Tiga Putra selalu kebagian stock walaupun itu dimana dimana lagi ghoib. Pelayanannya juga mantap dan harganya pasti lebih murah,positive
22/03/2021,5,Mantap servicenya,positive
22/03/2021,5,Recommended Store HP,positive
21/03/2021,5,Pelayananya bagus...pegawainya ramah...hrg luamayan murah di banding toko lain...sering2 kasi promo y..sukses trus deh buat tiga putra,positive
21/03/2021,5,"Salesnya di Tiga Putra baik dan ramah Tempatnya bagus, barangnya oke dan harganya terjangkau, pelayanan cepat",positive
21/03/2021,5,Pelayananx sngat memuaskan n karyawan x ramah2..,positive
20/03/2021,5,"Tempatnya luas dan bersih, pelayanannya cepat dan ramah",positive
19/03/2021,5,"Pelayanan ramah, jelas dan cepat. Tempat nyaman dan rapi",positive
19/03/2021,5,"Sales are very kind,friendly,and polite The goods are very very good and very very satisfying❤❤❤❤❤❤❤❤❤❤❤❤❤❤",positive
19/03/2021,4,Puas bnget pkek hp baru ini karena spek nya yg sangat memenuhi kebutuhan saya dan kebetulan wrnanya jg pas bnget fav sya dan pelayanannya juga sangat memuaskan bngt .... dan hargnya jg grosir bngett lohhh .. recomend bngt bli di tiga putra itu heheh,positive
19/03/2021,4,"Bagus sih, tapi sempet kosong untuk HP yang ingin di beli. Pelayanan juga ramah.",negative
17/03/2021,5,"Pelayanan service nya baik dan ramah, barangnya juga bagus serta tidak ada kendala.",positive
17/03/2021,4,Hp yg dicari lengkap mulai harga ratusan ribu smpe puluhan juta. Mas dan mbak nya juga ramah2,positive
16/03/2021,4,"Tempatnya nyaman, cocok buat cari hp baru",negative
15/03/2021,5,Pelayanan responsif barang original,positive
14/03/2021,5,"Tempat favorit kalo beli HP di Kota Malang Tempatnya luas banget, parkir mobil gratis pelayanannya super gercep Tips nya, kalo mau beli hp, tentukan dulu range budget harganya berapa yang dimau, terus pas nyampe tiga putra tinggal bilang aja berapa budgetnya, nanti bakal dikasi banyak pilihan beserta kelebihan dan kekurangan setiap merek yg ada di sana Enak kan? Pelayanannya juga oke banget, cepet, harga juga passs, pokoknya no tipu tipu lah yaaaaa Pilihan variasi brandnya juga banyaaakk Cussss laah ada garansi jugaaaa",positive
14/03/2021,5,"Pelayanan ramah dan jelas terkait fitur smartphone, tempat juga asik, parkir luas dan gratis",positive
13/03/2021,1,"Sangat menyesal beli hp didua putra..bru beli belum aq pake 2 hari ..dicek disana ngak ada kesalahan..aq bawa pulang aq taruh lemari aq hidupin keluar garis garis..layar kedip2..aq bawa ke toko dua putra lagi dikawi aq coba tanyakan disuruh bawa ke mog ..yg saya sesalkan itu hp baru masak mau di servis dibongkar...kan baru bisakan diganti hp baru,,jadi pelangan senang..sangat menyesal saya sebagai custamer ..krna saya jauh jauh dri desa cma pengen buat anak baggia belikan hp baru buat sekolah meski promo ..krna promo itulah saya tertarik...tapi itu hp udah aq buang dijln buat apa jga hp baru tapi rusak..barang rusak jangan dijual..buat direktur dua putra mohon maaf kata2 saya seperti ini krna saya sangat kecewa...sangat kecewa// .....### maaf bosku data ku lengkap..klau mau bantu knapa ngak pas aq disana pas aq bawa hpnya..knap bru sekarang di jawap...knapa waktu disana jawapanya seperti itu..seharusnya kan langsung ditangani..hp jga kondisi utuh...krna sjrng hpnya sudah aq lempar dijalan tinggal dusboknya aja dirmh krna kesal buat apa jga aq bilang..aq jga sempat di wa..tapi di wa..masak tulisanya ."".apa maksudnya "" ..kata2nya gak sepatuutnya.buat apa jga aq balas...buat saya uang itu berharga meski sedikit..krna saya carinya jga susah ...",negative
13/03/2021,1,Sangat mengecewakan pelayananya,positive
09/03/2021,5,Pelayanannya sangat ramah dan tempat juga nyaman .,positive
08/03/2021,5,"Good service, fast, friendly, hopefully the customer is satisfied",positive
07/03/2021,4,"Pusat penjualan HP , tempat luas bersih dan nyaman, harga bersaing.",positive
07/03/2021,5,Promonya mantap,positive
07/03/2021,5,Service dan pelayanan sales oke banget. Proses cepat.,positive
05/03/2021,5,1. sangat puas sama pelayanannya 2. expert sekali ttg product knowledgenya 3. simulasinya juga detail 4. mantapp pokoknya keren tokonya,positive
03/03/2021,5,"Pelayanan cepat ramah harga terjangkau dan nikmati banyak diskon nya, anda takut tidak punya hp baru karna kalah sama kebutuhan, ajukan saja credit di tiga putra bunga rendah dan bergaransi resmi",positive
03/03/2021,5,"Saya suka belanja di tiga putra karena yg pertama nyaman tempatnya, kedua costumer nya ramah dan baik bisa membantu segala proses yg dibutuhkan pembeli, dan ketiga harga miring dan semua HP yg mau diinginkan ada disana... Semoga kedepannya lebih baik lagi dan meningkatkan adanya promo menarik lain nya☺☺",positive
02/03/2021,5,Pegawainya ramah2 jadi bikin betah,positive
02/03/2021,5,"pelayanan nya ramah, teruntuk mba fatma",positive
28/02/2021,5,Harga murah se malang raya.. Pegawainya ramah2,positive
28/02/2021,5,"Kualitas barang oke, Mantapp pelayanan..",positive
26/02/2021,5,"Harga sangat bersaing, dan ramah Tambah sukses",positive
25/02/2021,2,"Untuk produk yg dijual cukup memuaskan, tp sayang utk servis dari penjual (terutama Mog) sangat mengesalkan, krn setelah transaksi hanya dijelaskan sekilas & sy harus utak atik fitur2 hp sendiri di rumah, jadi mohon diperhatikan utk kepuasan pelanggan, jgn hanya asal jual & target terpenuhi, trmksh. .",positive
23/02/2021,5,"top service, super careful people! super recommend",positive
22/02/2021,5,Pelayanan sangat bagus tetap jaya dan sukses tiga putra,positive
22/02/2021,5,Pelayanan oke...tempat belanja aman dan nyaman..sukses selalu buat tiga putra.,positive
22/02/2021,5,Recommended banyak diskon yang pastinya harga dan kualitas bisa di adu .. Pelayanan ramah kalii Trims kak..,positive
22/02/2021,5,Pelayanan lumayan oke. Dijelaskan banyak perbandingan brand A B C D,positive
20/02/2021,5,Harga bersaing dan lengkap,positive
20/02/2021,5,Lengkap..harga bersaing,positive
20/02/2021,5,Saya sudah yang ke 3 kalinya transaksi di tiga putra .☺️ Pelayanannya memuaskan Selesnya juga sangat ramah ☺️ Terimakasih ☺️,positive
19/02/2021,5,"Sales ramah, barang terjamin bagus g ada kendala",negative
19/02/2021,5,Tempatnya Bagus.... Barang oke.... Sales udah memuaskan kan..... Sayang ruang tunggu konsumen nya belum tersedia air mineral.... Itu azha seh....,positive
19/02/2021,5,Pelayan baik dan ramah,positive
17/02/2021,5,"Sales counter nya ramah, produk yang akan dibeli dijelaskan dengan baik, ga salah langganan beli hp disini..",positive
16/02/2021,5,"Semua oke , pelayananx cepat, salesx ramah dan sangat membantu.. tiap beli hp baru pasti d tiga putra",positive
16/02/2021,5,"Knowledge produk sales bagus, mampu mengedukasi castamer dengan baik. Pelayanan excellent servis.",positive
16/02/2021,4,"Menarik hanya pemasangan gorilla glass ny kurang sempurna,,,masih ada kanan kiri atas bawah yg masih kebuka dikit",positive
15/02/2021,5,Pelayanannya sigap dan ramah. Great!,positive
13/02/2021,5,Terimakasih tiga putra....,positive
13/02/2021,5,Pelayanannya baik dan harga nya ramah di kantong dan sesuai dengan kualitas produknya,positive
12/02/2021,5,Harganya relatif murah pelayanannya cukup ramah,positive
12/02/2021,5,"Standnya bagus, ada tempat duduknya juga, desain stannya jg bagus, nyaman pokoknya disini salesnya jg ramah, jelasinnya baik banget, sabar banget dibombardir pertanyaan✌️ prosesnya jg cepat, free acc hp kemarinPelayanannya memuaskan pokoknya",positive
12/02/2021,5,"Tokonya bagus, parkir luas, barang cukup komplit, sales bisa menjelaskan barang dengan baik",positive
12/02/2021,5,pelayanan ramah dan cepat. harga dijamin lebih murah tapi kualitas dijamin 100%. tempatnya pun makin luas sekarang. manteb deh kalau kesini..,positive
12/02/2021,5,Sales ramah dan sabar memberikan penjelasan tentang produk hp,positive
11/02/2021,5,pelayanan terbaik,positive
11/02/2021,5,"Trimakasih tiga putra, pelayanann anda sangat baik ,barang pun bagus",positive
11/02/2021,5,Alhamdulillah Pelayanannya kece abiis... Barang dicek bareng2 trus gercep dan ramah. Gak usah ragu dah buat beli di tiga putra,negative
11/02/2021,5,"Mantap, salesnya ramah² dan sopan, barang juga bagus dan pastinya harganya terjangkau",positive
10/02/2021,4,Cs nya ramah2 & jelasinya all out,positive
09/02/2021,4,Service oke unit Oke.....,positive
09/02/2021,5,Sami sami,negative
08/02/2021,4,Pusat HP yg cukup besar ditambah dengan Cafe yg buka sampai malam.,negative
08/02/2021,5,"Pelayanan bagus customer servis nya juga ramah baik,dan cantik2",positive
08/02/2021,5,Pelayanan bagus ramah dan selalu di berikan rekomendasi yang terbaik,positive
07/02/2021,4,Cukup recommended,negative
06/02/2021,5,"Sales nya sangat membantu, pelayanan juga baik.. .klaim garansi di permudah dan di bantu sampai selesai",positive
05/02/2021,5,pegawainya ramah semua,positive
05/02/2021,5,Paling lengkap dan tercurah di malang,positive
30/01/2021,5,"Tokonya bagus, promotor oke",positive
20/01/2021,5,"Keren banget, semua produk lengkap ada disini, pelayanannya keren tempatnya bagus.. recommended deh buat beli gadget lagi disini",positive
13/01/2021,5,Siip,positive
