date,rating,ulasan_mentah,text,sentiment
N/A,0,The staffs have a great product knowledge on the stuff their selling,the stafs have great product knowledge on the stuf their seling,positive
N/A,0,"Lengkap, banyak diskon dan promo. Recomended Lah",lengkap banyak diskon dan promo recomended lah,positive
N/A,0,Murah berkualitas,murah kualitas,positive
N/A,0,"Tiga putra yang di sini tempatnya luas, ada display produk dari berbagai brand yang bisa dicoba, jadi ya sepertinya sudah standar dari gerai hp besar sekarang ini lah. Kalau harga saya rasa lumayan kompetitif ya, bisa lebih murah, bisa lebih mahal dari toko lain, tp bedanya pun gak jauh, kecuali dibandingkan toko franchise macam erafone dan lain-lain.",tiga putra yang di sini tempat luas ada display produk dari bagai brand yang bisa coba jadi ya seperti sudah standar dari gerai hp besar sekarang ini lah kalau harga saya rasa lumayan kompetitif ya bisa lebih murah bisa lebih mahal dari toko lain tapi beda pun enggak jauh kecuali banding toko franchise macam erafone dan lain lain,positive
N/A,0,"Pilihannya banyak, pelayanan bagus..",pilihanya banyak layan bagus,positive
N/A,0,Mahal dan kurang lengkap HP nya,mahal dan kurang lengkap hp nya,negative
N/A,0,Stock for phone really not recomended btw. Good service and a lots of parking area.,stock for phone realy not recomended btw good service and lots of parking area,positive
N/A,0,"Ramah pelayanan, lengkap untuk beli hp",ramah layan lengkap untuk beli hp,positive
N/A,0,": complete handphone store, also good price..",complete handphone store also good price,positive
N/A,0,"nice place to buy phones, friendly sales, not overpriced. there are some smartphone accesories too",nice place tapi buy phones friendly sales not overpriced there are some smartphone acesories too,positive
N/A,0,"Tempatnya nyaman, pelayanannya ramah, dan harga terjangkau",tempat nyaman pelayananya ramah dan harga jangkau,positive
N/A,0,Cari cari hp terbaru lumayan lengkap,cari cari hp baru lumayan lengkap,positive
N/A,0,"The first thing I love from this place is the clerks. They are very informative, responsive, and polite. I like to spend my time just for discussing the product they sell. This place has various promo as well. I can find most of the gadgets I want to know here. This is the first place I visited when I need to get information about gadgets or when I accompany my friends to buy their gadget. The parking space is spacious. And there is no charge for the parking.",the first thing love from this place is the clerks they are very informative responsive and polite like tapi spend my time just for discusing the product they sel this place has various promo as wel can find most of the gadgets want tapi know here this is the first place visited when need tapi get information about gadgets orang when acompany my friends tapi buy their gadget the parking space is spacious and there is no charge for the parking,positive
N/A,0,Mahaaaal....,mahal,negative
N/A,0,recomendasi untuk anda,recomendasi untuk anda,positive
N/A,0,Lengkap sekali hpnya,lengkap sekali hpnya,positive
N/A,0,"Harganya lebih murah untuk tipe tertentu. Pelayanannya juga memuaskan. Kami lbh memilih beli offline langsung ke toko, spy bisa pegang barang dan diskusi ttg kekurangan dan kelebihan tiap produk.",harga lebih murah untuk tipe tentu pelayananya juga muas kami lebih pilih beli ofline langsung ke toko supaya bisa pegang barang dan diskusi tg kurang dan lebih tiap produk,positive
N/A,0,Harga dan pelayanan lumayan,harga dan layan lumayan,positive
N/A,0,Besar dibandingkan yg di gajah Mada...,besar banding yang di gajah mada,positive
N/A,0,Cukup bayar Rp.0 anda bisa bawa hp idaman..bekerja sama dg spektra..,cukup bayar rp anda bisa bawa hp idam kerja sama dengan spektra,positive
N/A,0,"Tempat nyaman, bersih, dingin, pelayanan juga bagus layak dapat bintang 5",tempat nyaman bersih dingin layan juga bagus layak dapat bintang,positive
N/A,0,"Kalau perlu hp baru ya kesini aja jaminan mutu dan pelayanan baik, harga nya ya wajar lah",kalau perlu hp baru ya kesini saja jamin mutu dan layan baik harga nya ya wajar lah,positive
N/A,0,It has wide space parking lot and low price,itu has wide space parking lot and low price,positive
N/A,0,Tempat cari smartphone dan aksesorisnya,tempat cari smartphone dan aksesorisnya,positive
N/A,0,"Ramai terjangkau, recommended",ramai jangkau recomended,positive
N/A,0,Pelayanan masih kurang cepay,layan masih kurang cepay,negative
N/A,0,Tempat mudah dijangkau. Parkir luas. Banyak pilihan gadget dr harga murah sampai mahal.,tempat mudah jangkau parkir luas banyak pilih gadget dari harga murah sampai mahal,positive
N/A,0,"Salah satu toko Handphone besar di kota malang. Hampir semua type handphone tersedia di tempat ini. Menyediakan juga accesories Handphone dan power bank berkualitas. Pembelian Handphone bisa tunai maupun kredit. Kredit dilayani HCI, Megazip dan AEON. Pelayanan sangat bagus dan ramah. Recomended buat yang mau ganti handphone..",salah satu toko handphone besar di kota malang hampir semua type handphone sedia di tempat ini sedia juga acesories handphone dan power bank kualitas beli handphone bisa tunai maupun kredit kredit layan hci megazip dan aeon layan sangat bagus dan ramah recomended buat yang mau ganti handphone,positive
N/A,0,"Pernah ngater temen beli hp disini. Mbak2 nya jelasin speksifikasi hp nya masih ragu-ragu gitu. Padahal dari awal temenku udah browsing itu hp Nokia 5 ada finger print nya, tapi mbak nya bilang nggak ada dan masih nanya temen di sebelah nya, di brosur sudah ada tulisan nya. Terus kalo kayak gini gimana mau nawarin hp ke costumer kalo spek hp nya aja nggak tau. Terus pas waktu unboxing itu hp mas-mas jelasin nya cuma isi hp ini itu ya kita tau lah, nggak jelasin gimana ini pemakaian pertama ngecasnya berapa jam nanti. Dan temennya dia dibelakang tanya bagian belakang hp itu finger print bukan, mas nya jawab nggak tau. Spontan dong temen ku jawab itu finger print e di depan, di tombol home. Dan mas e malah bercanda sama mbak2 disebelah seakan nggak merhatiin kita di depannya. Untung hp udah di duit in duluan. Saran deh buat mas mbak SPG nya di tambah lagi pengetahuan e hp yang mau di jual ke custumernya. Padahal tempatnya udah nyaman, nggak parkir pula.",pernah ngater teman beli hp sini mbak nya jelasin speksifikasi hp nya masih ragu ragu begitu padahal dari awal temenku sudah browsing itu hp nokia ada finger print nya tapi mbak nya bilang enggak ada dan masih tanya teman di belah nya di brosur sudah ada tulis nya terus kalo kayak begini bagaimana mau tawar hp ke costumer kalo spek hp nya saja enggak tau terus pas waktu unboxing itu hp mas mas jelasin nya cuma isi hp ini itu ya kita tau lah enggak jelasin bagaimana ini pakai pertama ngecasnya berapa jam nanti dan temenya dia belakang tanya bagi belakang hp itu finger print bukan mas nya jawab enggak tau spontan dong teman ku jawab itu finger print di depan di tombol home dan mas malah canda sama mbak belah akan enggak merhatiin kita di depa untung hp sudah di duit ini duluan saran deh buat mas mbak spg nya di tambah lagi tahu hp yang mau di jual ke custumernya padahal tempat sudah nyaman enggak parkir pula,negative
N/A,0,"Beli hape disini murmer, pelayanan oke, rekomendasi bagi kamu yg cari hp murah. Banyak varian type merk. Parkir luas. Dan gratis.",beli hape sini murah riah layan oke rekomendasi bagi kamu yang cari hp murah banyak varian type merk parkir luas dan gratis,positive
N/A,0,"Sangat maksimal,dan terpercaya",sangat maksimal dan percaya,positive
N/A,0,"toko handphone yang satu ini berkonsep modern dan berkelas,lokasi berada di jalan kawi bersebelahan dengan mall olimpic garden.tempat sangat terlihat premium dan nyaman pelayanan dari pegawai toko ramah dan bersahabat.tempat parkir sangat luas sekali dan gratis",toko handphone yang satu ini konsep modern dan kelas lokasi ada di jalan kawi bahan dengan mal olimpic garden tempat sangat lihat premium dan nyaman layan dari pegawai toko ramah dan sahabat tempat parkir sangat luas sekali dan gratis,positive
N/A,0,"Lengkap, nyaman, murah",lengkap nyaman murah,positive
N/A,0,Parkiran luas,parkir luas,positive
N/A,0,Murah & tempat nyaman,murah tempat nyaman,positive
N/A,0,Murah,murah,positive
N/A,0,"Lengkap pelayanan bagus, fasilitas parkir luas. Modern. Bs pakai credit card",lengkap layan bagus fasilitas parkir luas modern bisa pakai credit card,positive
N/A,0,Great,great,positive
N/A,0,Dengan lokasi yang bukan ditepi jalan utama membuat tempat ini enak untuk menenangkan diri dari keramaian.,dengan lokasi yang bukan tepi jalan utama buat tempat ini enak untuk tenang diri dari ramai,positive
N/A,0,Tempat yang bagus,tempat yang bagus,positive
N/A,0,"Lokasi strategis, parkir luas",lokasi strategis parkir luas,positive
N/A,0,Toko Hape Tiga Putra Kawi adalah rukukan terbaik anda yg ingin membeli hape dg harga terbaik dan terjangkau... Pemilik Tiga Putra Kawi sangat peduli dg kegiatan muda mudi Malang Raya terutama kegiatan kesenian dan kebudayaannya..diwujudkan dalam acara OPPO Dance Competition 2018..,toko hape tiga putra kawi adalah ruku baik anda yang ingin beli hape dengan harga baik dan jangkau milik tiga putra kawi sangat peduli dengan giat muda mud malang raya utama giat seni dan kebudayaanya wujud dalam acara opo dance competition,positive
N/A,0,"Tempat nyaman, belanja senang, pramuniaga familiar...jadi betah belanja hp di sini",tempat nyaman belanja senang pramuniaga familiar jadi betah belanja hp di sini,positive
N/A,0,Hp murah di malang,hp murah di malang,positive
N/A,0,good,good,positive
N/A,0,Nice service. Sedikit terganggu dg SPG/SPB yg menonjol2kan suatu produk lain sementara kita sdg fokus ke suatu produk. Mungkin ini akibat sistem bonus yg diberikan oleh produsen thd SPG/SPB jika berhasil menjual produk mereka. Sementara produsen standar tdk memberi bonus. Ini bisa merusak nama baik toko. IMHO,nice service sedikit tergangu dengan spg spb yang tonjol kan suatu produk lain sementara kita sedang fokus ke suatu produk mungkin ini akibat sistem bonus yang beri oleh produsen thd spg spb jika hasil jual produk mereka sementara produsen standar tidak beri bonus ini bisa rusak nama baik toko imho,positive
N/A,0,"pelayanan bagus, cepat dan keramahan pelayan paling utama",layan bagus cepat dan ramah layan paling utama,positive
N/A,0,"Tempat belanja hp terlengkap dimalang, mantab pokoknya sukses terus untuk 3 putra pelayanannya ramah, mengerti tentang hp, cepat juga.",tempat belanja hp lengkap malang mantab pokok sukses terus untuk putra pelayananya ramah erti tentang hp cepat juga,positive
N/A,0,"Keluhan soal warna hp samsung j6 , saya kepingin warna biru, katanya spg ,samsung j6 ada warna biru, tp setelah dibayar dan dibuka saya kecewa karena setelah dibuka kok warnanya ungu, untuk spg mohon lebih teliti lagi",keluh soal warna hp samsung saja saya pengin warna biru kata spg samsung saja ada warna biru tapi telah bayar dan buka saya kecewa karena telah buka kok warna ungu untuk spg mohon lebih teliti lagi,negative
N/A,0,Tiga putra HP center kawi pelayanan prima,tiga putra hp center kawi layan prima,positive
N/A,0,"Baik pelayanannya ramah,bagus tempatnya",baik pelayananya ramah bagus tempat,positive
N/A,0,Nyaman sayang tidak lengkap,nyaman sayang tidak lengkap,positive
N/A,0,Pelayananx mantul...mbakx ramah...suarax lembut banget maux lama2 aj d sini....n penjelasanx lengkap n detail banget ....,pelayananx mantul mbak ramah suarax lembut banget maux lama saja di sini penjelasanx lengkap detail banget,positive
N/A,0,Bagus deh pelayanannya,bagus deh pelayananya,positive
N/A,0,Tempatnya strategis bisa dilihat kendaraan umum... sip dah,tempat strategis bisa lihat kendara umum sip deh,positive
N/A,0,Good and nice service. God job Tiga Putra.,good and nice service god job tiga putra,positive
N/A,0,Good place for gadget and Aice ice cream,good place for gadget and aice ice cream,positive
N/A,0,Ramah dan nyaman . Hehehe,ramah dan nyaman hehehe,positive
N/A,0,Pelayanannya baik,pelayananya baik,positive
N/A,0,Harganya kalau bisa lebih murah lagi,harga kalau bisa lebih murah lagi,positive
N/A,0,"Pelayanannya memuaskan, dan rekomend banget buat beli Hp",pelayananya muas dan rekomend banget buat beli hp,positive
N/A,0,Pelayanan nya sangat memuaskan,layan nya sangat muas,positive
N/A,0,Tempat belanja hp dan aksesorie yang cukul lengkap di malang kota serta tempat yang sangat nyaman di tambah lagi parkiran yang luas dan gratis yang sudah di jaga dengan aman oleh satpam yang bertugas. Selain itu harganya juga relatif lebih murah di bandingkan toko-toko yang lain yang ada di kota malang.,tempat belanja hp dan aksesorie yang cukul lengkap di malang kota serta tempat yang sangat nyaman di tambah lagi parkir yang luas dan gratis yang sudah di jaga dengan aman oleh satpam yang tugas selain itu harga juga relatif lebih murah di banding toko toko yang lain yang ada di kota malang,positive
N/A,0,Pelayanan cepet dan pelayanan ramah,layan cepat dan layan ramah,positive
N/A,0,Harga dan pelayanan memuaskan,harga dan layan muas,positive
N/A,0,Ok barang ada,ok barang ada,positive
N/A,0,"Pelayanan disini sangat bagus,dan harga cukup bersaing dengan konter lain",layan sini sangat bagus dan harga cukup saing dengan konter lain,positive
N/A,0,"Pelayanan yang sangat baik, harga bersaing lebih murah dari toko yang lain. Fasilitas konsumen yang memadai. Happy dan nyaman belanja hp di tiga putra",layan yang sangat baik harga saing lebih murah dari toko yang lain fasilitas konsumen yang pada hapy dan nyaman belanja hp di tiga putra,positive
N/A,0,"Lokasi strategis, tempat nya nyaman,, mbak dan mas ramah2 banget,,, penjelasan produk rinci dan mudah dipahami",lokasi strategis tempat nya nyaman mbak dan mas ramah banget jelas produk rinci dan mudah paham,positive
N/A,0,"Pelayanan baik. Pegawainya ramah, cepat juga. Kalo beli hp selalu disini, dan kualitas ga pernah bikin kecewa",layan baik pegawai ramah cepat juga kalo beli hp selalu sini dan kualitas enggak pernah bikin kecewa,positive
N/A,0,Spesifikasi bgus tapi sayang sekali hansetnya gak ada,spesifikasi bagus tapi sayang sekali hansetnya enggak ada,positive
N/A,0,Semoga tiga putra lebih sukses kedepannya :),moga tiga putra lebih sukses depa,positive
N/A,0,Petugasnya ramah bersahabat.pelayanan customer ok.pertahankan dan tingkatkan di masa mendatang.sukses selalu tiga putra kawi official,tugas ramah sahabat layan customer ok tahan dan tingkat di masa datang sukses selalu tiga putra kawi oficial,positive
N/A,0,Harga mahal,harga mahal,negative
N/A,0,"Tokonya strategis, mudah ditemukan, pelayanan cepat, pegawainya antusias, produknya banyak, dapat melakukan pembayaran dg berbagai cara, pilihan terbaik untuk komunikasi Anda",toko strategis mudah temu layan cepat pegawai antusias produk banyak dapat laku bayar dengan bagai cara pilih baik untuk komunikasi anda,positive
N/A,0,hati2 berbelanja di toko ini.bnyk tipu2,hati belanja di toko ini banyak tipu,negative
N/A,0,Staff ramah dan telaten,staf ramah dan telaten,positive
N/A,0,"Pelayanannya bagus, tempatnya juga strategis",pelayananya bagus tempat juga strategis,positive
N/A,0,Pelayaran yang baik dan memuaskan,layar yang baik dan muas,positive
N/A,0,"Pelayanan di tiga putra sangat nyaman, baik, ramah, cepat dan saya merasa puas dengan pelayanan ini. Bagi warga sekitar pengen hp murah dan berkualitas datang aja langsung ke tiga putra oke. Tidak sampai 20 menit udah dapat nih hp impian anda",layan di tiga putra sangat nyaman baik ramah cepat dan saya rasa puas dengan layan ini bagi warga sekitar pengin hp murah dan kualitas datang saja langsung ke tiga putra oke tidak sampai menit sudah dapat nih hp impi anda,positive
N/A,0,"Pelayanan gak banget Pegawai pada ngerumpi mesti Cara mereka nge treat gak enak banget Saya ke sana liat liat, mau beli hape masih seragaman sekolah mbaknya jutek, waktu saya liat brosur diusir secara halus ""mas, brosurnya bisa dibaca dirumah"" Begitu saya dateng sama orang tua bisa bagai raja. Mending beli di mall sebelah aja, pelayanan dapet pilihan lengkap.",layan enggak banget pegawai pada ngerumpi mesti cara mereka nge treat enggak enak banget saya ke sana lihat lihat mau beli hape masih seragam sekolah mbak jutek waktu saya lihat brosur usir cara halus mas brosur bisa baca rumah begitu saya datang sama orang tua bisa bagai raja mending beli di mal belah saja layan dapat pilih lengkap,positive
N/A,0,Lumayan lengkap,lumayan lengkap,positive
N/A,0,"Nyaman buat belanja hp, parkir luas.",nyaman buat belanja hp parkir luas,positive
N/A,0,Pelayanannya Baik,pelayananya baik,positive
N/A,0,Baik pelayanannya,baik pelayananya,positive
N/A,0,Harga kalah bersaing dengan yang lain,harga kalah saing dengan yang lain,negative
N/A,0,"Toko handphone terlengkap di Malang, apalagi yang garansi resmi termasuk cepat masuk di sini setelah toko online. Harga bersaing.",toko handphone lengkap di malang apalagi yang garansi resmi masuk cepat masuk di sini telah toko online harga saing,positive
N/A,0,Good place Good service,good place good service,positive
N/A,0,Pelayanan rama n harga juga terjangkau,layan rama harga juga jangkau,positive
N/A,0,"Tempat sangat nyaman dan besar , accessories lengkap dan di jamin asli , yuk gaes datang ke tigaputra",tempat sangat nyaman dan besar acesories lengkap dan di jamin asli yuk gaes datang ke tigaputra,positive
N/A,0,Untuk pelindung hapenya di lengkapi bukan cuma tamper glass aja. Tapi silikon tebal hape juga di sediakan,untuk lindung hapenya di lengkap bukan cuma tamper glas saja tapi silikon tebal hape juga di sedia,positive
N/A,0,"Beli hp Oppo F7 dengan pilihan warna yang saat itu kosong, lalu dengan ramahnya menawarkan inden dulu sehari. Lalu besoknya dikabari kalo barang uda datang, alhasil dapat dehh.. Utk pembayarannya bisa pakai kartu kredit dan bisa cicilan 0%, saat itu pembeliannya via Blibli. Hanya saja display nya kurang banyak.",beli hp opo dengan pilih warna yang saat itu kosong lalu dengan ramah tawar inden dulu hari lalu besok kabar kalo barang sudah datang alhasil dapat deh untuk pembayaranya bisa pakai kartu kredit dan bisa cicil saat itu belia via blibli hanya saja display nya kurang banyak,positive
N/A,0,"Parkir luas dan gratis, pramuniaga nya ramah dan tanggap. Pelayanan prima. Kualitas handphone juga bagus banget dibanding tempat lain",parkir luas dan gratis pramuniaga nya ramah dan tangap layan prima kualitas handphone juga bagus banget banding tempat lain,positive
N/A,0,Ramah dan lengkap.,ramah dan lengkap,positive
N/A,0,"Kemarin ke tiga putra, tgl 17 Juli 2018. niatnya mau beli Xiaomi redmi note 5 ato S2. Cus ke sana gara gara malemnya lihat ada promo Reno 5 di Instagram. Pas di sana, mbaknya bilang harganya naik 100 RB. Ok lah, GPP. Aku lgsung minta barangnya dan mau bayar. Tapi terus aku tanya soal S2. Harganya lumayan miring dibanding toko lain. Eh tapi malah mbaknya nawarin produk lain yg aku SM skli gak tau. Mbaknya ngomong terus. Ada 30 menit. Aku biasa aja gk tertarik. Tetep kekeuh pengen beli Reno 5 ato S2. Eh gak tau knp, aku akhirnya malah beli produk lain itu. Padahal ya harganya gak murah juga. Lumayan lah, 2.4. Pas bgt mbaknya buka segel hp itu, aku buka wa d hp ku yg lama dan ada wa dr tiga putra. Bilang kalo Reno 5 gak ada d tiga putra. Jadi sebelum kesana, malemnya aku wa dulu. Dan baru di bales siang waktu aku udah terlanjur beli hp itu. Pas pulang, aku nyesel udah beli produk itu. Aku coba balik k tiga putra, mau tuker ato gimana lah. Pokoknya gk mau hp itu. Eh ternyata gak bisa. Mau tukar tambah, mau dibalikin, gk bisa pokoknya. Jelas lah aku ngerasa ketipu. Lha di Instagram bilang ada. Pas kesana ya bilang ada. Tp yg aku tanya d wa, jawabnya gak ada. Lah gimana coba. Pantesan waktu aku udah deal reno 5, mbaknya malah mengalihkan k lainnya. Lha wong barangnya gak ada. Akhitnya aku tuker tambah hp itu d tempat lain. Ruginya lumayan, 600 RB. Wes pokoknya kapok, gk bakal kesana lagi.",kemarin ke tiga putra tanggal juli niat mau beli xiaomi redmi note atau si cus ke sana gara gara malemnya lihat ada promo reno di instagram pas di sana mbak bilang harga naik ribu ok lah gp aku langsung minta barang dan mau bayar tapi terus aku tanya soal si harga lumayan miring banding toko lain eh tapi malah mbak tawar produk lain yang aku sama sekali enggak tau mbak omong terus ada menit aku biasa saja enggak tarik tetap kekeuh pengin beli reno atau si eh enggak tau kenapa aku akhir malah beli produk lain itu padahal ya harga enggak murah juga lumayan lah pas banget mbak buka segel hp itu aku buka wa di hp ku yang lama dan ada wa dari tiga putra bilang kalo reno enggak ada di tiga putra jadi belum kesana malemnya aku wa dulu dan baru di balas siang waktu aku sudah lanjur beli hp itu pas pulang aku sesal sudah beli produk itu aku coba balik ke tiga putra mau tuker atau bagaimana lah pokok enggak mau hp itu eh nyata enggak bisa mau tukar tambah mau dibalikin enggak bisa pokok jelas lah aku rasa tipu lah di instagram bilang ada pas kesana ya bilang ada tapi yang aku tanya di wa jawab enggak ada lah bagaimana coba pantesan waktu aku sudah deal reno mbak malah alih ke lai lah wong barang enggak ada akhitnya aku tuker tambah hp itu di tempat lain rugi lumayan ribu wes pokok kapok enggak bakal kesana lagi,negative
N/A,0,Semua OK.. stok Memory ditambah ...,semua ok stok memory tambah,positive
N/A,0,Ayu good service,ayu good service,positive
N/A,0,"Ramah, humble, fast for service and all...",ramah humble fast for service and al,positive
N/A,0,Tempatnya mudah dijangkau Produk2 mobile lengkap dsini,tempat mudah jangkau produk mobile lengkap sini,positive
N/A,0,"Tempatnya nyaman, pelayanannya cepat. Customer yg ramah2 juga.",tempat nyaman pelayananya cepat customer yang ramah juga,positive
N/A,0,Pelayan baik sekali,layan baik sekali,positive
N/A,0,Pelayanan yang memuaskan,layan yang muas,positive
N/A,0,Bagus memuaskan,bagus muas,positive
N/A,0,Pelayanannya puas,pelayananya puas,positive
N/A,0,"Senang berbelanja di tiga putra, petugasnya ramah dan harganya murah",senang belanja di tiga putra tugas ramah dan harga murah,positive
N/A,0,Fast service and good price for gadget.,fast service and good price for gadget,positive
N/A,0,Pelayanan sudah excellent.,layan sudah excelent,positive
N/A,0,Servis kosumen memuaskan. Thask,servis kosumen muas thask,positive
N/A,0,"Tiga putra toko terlengkap dan termurah, dan saya dilayani dengan sangat baik dan ramah dengan mbak nun , saya akan kembali lagi untuk belanja HP disini",tiga putra toko lengkap dan murah dan saya layan dengan sangat baik dan ramah dengan mbak nun saya akan kembali lagi untuk belanja hp sini,positive
N/A,0,"Pelayanan terbaik semalang raya , harga asus murah dan promotornya baik dan ramah :)",layan baik malang raya harga asus murah dan promotor baik dan ramah,positive
N/A,0,Pelayanan prima dan menyenangkan terutama pelayanan mbak Oktavin Ayu Carlina,layan prima dan senang utama layan mbak oktavin ayu carlina,positive
N/A,0,"Pelayanan baik, Karyawan Ramah, terimakasih tiga putra",layan baik karyawan ramah terimakasih tiga putra,positive
N/A,0,"Bagus, dan lengkap",bagus dan lengkap,positive
N/A,0,Untuk layanan konsumen bagus,untuk layan konsumen bagus,positive
N/A,0,Alhamdulillah.. nyaman dan ramah pelayanannya. Semoga semakin lebih baik.,alhamdulilah nyaman dan ramah pelayananya moga makin lebih baik,positive
N/A,0,Bagus. Harganya stabil.,bagus harga stabil,positive
N/A,0,Pelayananya memuaskan. . Terimakasih,pelayananya muas terimakasih,positive
N/A,0,"Pelayan ramah dan cepat, mungkin bisa ditingkatkan untuk konsultasi smartphone sesuai dengan budget pembeli",layan ramah dan cepat mungkin bisa tingkat untuk konsultasi smartphone sesuai dengan budget beli,positive
N/A,0,Trma ksh... Pelayanan prima siip tenan.,trma kasih layan prima sip tenan,positive
N/A,0,Acc nya kurang lengkap,ac nya kurang lengkap,negative
N/A,0,Pelayanan baik mbak nya ramah,layan baik mbak nya ramah,positive
N/A,0,Pelayan baik..,layan baik,positive
N/A,0,Pelayanan sangat baik Penjelasan cukup baik dan ramah,layan sangat baik jelas cukup baik dan ramah,positive
N/A,0,Pelayanan nya cepat dam ramah,layan nya cepat dam ramah,positive
N/A,0,"Lengkap, terpercaya",lengkap percaya,positive
N/A,0,Very Good,very good,positive
N/A,0,"Pelayanan ramah, barang bagus.",layan ramah barang bagus,positive
N/A,0,Pelayanannya oke,pelayananya oke,positive
N/A,0,pelayanan yang sangat membantu dan sangat memuaskan,layan yang sangat bantu dan sangat muas,positive
N/A,0,Mbk nya baik ramah sopan nyaman abis,mbak nya baik ramah sopan nyaman habis,positive
N/A,0,"Trimakasih untuk layanannya,,, recomend bgt",trimakasih untuk layananya recomend banget,positive
N/A,0,Pelayanan ramah dan harga murah,layan ramah dan harga murah,positive
N/A,0,Pelayanan ramah... Harga lumayan sama kyk online shop. . Beda dikit,layan ramah harga lumayan sama kayak online shop beda dikit,positive
N/A,0,"Kurang bersih, pelayanan agak membingungkan, makanan murah, menunya enak, sop iganya mantap",kurang bersih layan agak bingung makan murah menu enak sop iga mantap,negative
N/A,0,Pramuniaga disini cukup ramah dan baik ketika menjelaskan barang yg diperlukan customer.,pramuniaga sini cukup ramah dan baik ketika jelas barang yang perlu customer,positive
N/A,0,pelayanan ny oke harga bersahabat thanks,layan nya oke harga sahabat thanks,positive
N/A,0,Pelayanan okey bangetttt,layan okey banget,positive
N/A,0,Sopan dan ramah,sopan dan ramah,positive
N/A,0,Enak disini pegawainya ramah-ramah. Trus parkirnya juga luas dan beratap jadi gk takut kepanasan deh.,enak sini pegawai ramah ramah terus parkir juga luas dan atap jadi enggak takut panas deh,positive
N/A,0,"Pelayanannya baik, ramah, dan memuaskan",pelayananya baik ramah dan muas,positive
N/A,0,Marketing sangat sopan,marketing sangat sopan,positive
N/A,0,"Playanan bagus,komplit tinggal pilih,very recomended",playanan bagus komplit tinggal pilih very recomended,positive
N/A,0,Mkasih mbak pelayanannya ramah dan memuaskan,mkasih mbak pelayananya ramah dan muas,positive
N/A,0,Good place good service,good place good service,positive
N/A,0,"Pelayanannya maksimal,",pelayananya maksimal,positive
N/A,0,Mbak nya ramah dan sabar.. pokoknya hospitality banget deh :),mbak nya ramah dan sabar pokok hospitality banget deh,positive
N/A,0,"Banyak pilihannya, dan lengkap accnya",banyak pilihanya dan lengkap acnya,positive
N/A,0,Pelayanan cukup memuaskan,layan cukup muas,positive
N/A,0,Harga murah dan pelayanan bagus,harga murah dan layan bagus,positive
N/A,0,pelayanan sangat baik dan memuaskan sehingga adek saya paham tentang hp yang dia beli,layan sangat baik dan muas sehinga adek saya paham tentang hp yang dia beli,positive
N/A,0,Pelayanannya cepet,pelayananya cepat,positive
N/A,0,"Excellent servicenya, thanks for Zenfone 5 Tiga Putra",excelent servicenya thanks for zenfone tiga putra,positive
N/A,0,Rating 1-100 saya kasih 100. Terutama buat mas nya,rating saya kasih utama buat mas nya,positive
N/A,0,Pelayanan sudah bagus dan petugas ramah,layan sudah bagus dan tugas ramah,positive
N/A,0,Pelayanan dan produk yang disediakan sangat bagus,layan dan produk yang sedia sangat bagus,positive
N/A,0,Pelayanan ramah dan cepat... so helpfull,layan ramah dan cepat sok helpful,positive
N/A,0,Good services and low price..nice job,good services and low price nice job,positive
N/A,0,Mantab...pelayanan ok..,mantab layan ok,positive
N/A,0,"Pelayanan cukup baik.untuk saran barang display saja yang tidak ada,untuk yang lainnya ok",layan cukup baik untuk saran barang display saja yang tidak ada untuk yang lai ok,positive
N/A,0,Terimakasih atas pelayananx sangat memuaskan..semoga tmbah ramai tokonya,terimakasih atas pelayananx sangat muas moga tambah ramai toko,positive
N/A,0,"Cuma numpang lewat dan berhenti ambil cs grab , dari luar kayaknya tempatnya nyaman, parkir juga luas",cuma numpang lewat dan henti ambil cs grab dari luar kayak tempat nyaman parkir juga luas,positive
N/A,0,Good Service... Pelayanannya memuaskan.. Penjelasannya cukup jelas.. Thank you Tiga Putra Kawi,good service pelayananya muas jasa cukup jelas thank you tiga putra kawi,positive
N/A,0,OK pelayanannya n cepat,ok pelayananya cepat,positive
N/A,0,Pelayanan memuaskan dan sopan santun terjaga,layan muas dan sopan santun jaga,positive
N/A,0,"Fast respond, sangat membantu review HP utk pelanggan baru",fast respond sangat bantu review hp untuk pelang baru,positive
N/A,0,"Pelayanan bagus dan memuaskan, pelayanannya cepat jadi menyenangkan. Terimakasih",layan bagus dan muas pelayananya cepat jadi senang terimakasih,positive
N/A,0,Suka dg pelayanannya org nya ramah* .,suka dengan pelayananya orang nya ramah,positive
N/A,0,"Maaf mbak tadi bintangnya kepencet, but ITS okay laah. Keren servicenya nya",maaf mbak tadi bintang pencet but its okay laah keren servicenya nya,positive
N/A,0,Pelayanan baik dari awal datang sampai pembelian,layan baik dari awal datang sampai beli,positive
N/A,0,"Tempatnya bagus, dan nyaman, parkirannya luas. Pelayanannya cepat dan ramah",tempat bagus dan nyaman parkiranya luas pelayananya cepat dan ramah,positive
N/A,0,ramah cepat baik oke,ramah cepat baik oke,positive
N/A,0,"Tempatnya nyaman, harganya aman, pelayanan cepat dan ramah",tempat nyaman harga aman layan cepat dan ramah,positive
N/A,0,Barang dan produk Bagus sesuai yang diharapkan,barang dan produk bagus sesuai yang harap,positive
N/A,0,Good service Dan ramah but mas nya PS01636,good service dan ramah but mas nya pas,positive
N/A,0,"pelayanan cepat, mudah, n ramah",layan cepat mudah ramah,positive
